datetime;uc01;uc02;uc03;uc04
16.08.2019 10:00:00;3029,798820535;2689,293748592;2306,195324585;2663,150334055
16.08.2019 11:00:00;3254,742457747;2860,500968836;2329,871345881;2760,227737136
16.08.2019 12:00:00;3398,561716501;2929,687358870;2493,980466417;2943,865478518
16.08.2019 13:00:00;3616,373060913;3149,011648038;2562,524846339;2943,247608786
16.08.2019 14:00:00;3753,098641835;3159,819217416;2491,982118583;3235,361321684
16.08.2019 15:00:00;4249,485837675;3605,832324314;2690,865575108;3645,241638082
16.08.2019 16:00:00;4860,714177990;3891,773046566;2718,898700545;3824,482352855
16.08.2019 17:00:00;4954,981372693;4093,511355175;2990,220822356;3651,013003625
16.08.2019 18:00:00;4972,914978435;3995,493258886;2852,100270690;3374,605360148
16.08.2019 19:00:00;4570,106639794;3703,115497316;3071,661033298;3168,335755677
16.08.2019 20:00:00;4150,129561938;3481,721921914;3088,309972475;3165,105693916
16.08.2019 21:00:00;3957,249474149;3387,596377634;2643,732628768;3091,272030117
16.08.2019 22:00:00;3789,247810008;3195,748792717;2787,989142000;3045,418892478
16.08.2019 23:00:00;3705,916312733;3218,785508497;2830,599952016;2813,589988426
17.08.2019 0:00:00;3498,602553133;2995,959345016;2620,083710944;2766,374057284
17.08.2019 1:00:00;3353,712822019;2950,018121885;2462,767377872;2534,378581160
17.08.2019 2:00:00;2959,148062597;2687,784542181;2387,749537402;2372,859785682
17.08.2019 3:00:00;2638,829005439;2431,669318030;2278,002411329;2262,499622635
17.08.2019 4:00:00;2433,104629005;2311,918409795;2244,986084452;2228,488980319
17.08.2019 5:00:00;2456,102239799;2315,832171915;2197,429921857;2406,969476752
17.08.2019 6:00:00;2681,252885951;2461,187982835;2207,777215879;2496,888788005
17.08.2019 7:00:00;2806,660800834;2562,390300517;2297,680301491;2584,800003610
17.08.2019 8:00:00;3041,324647314;2695,167475174;2343,991336649;2755,414139044
17.08.2019 9:00:00;3342,142586834;2926,138782700;2380,932269406;2917,357101985
17.08.2019 10:00:00;3655,458914976;3162,644503452;2601,890813637;3057,075454451
17.08.2019 11:00:00;3929,032730571;3378,734141795;2649,059365607;3324,676585318
17.08.2019 12:00:00;4313,998921765;3558,490550009;2671,531043690;3409,046351160
17.08.2019 13:00:00;4456,865864646;3695,034761249;2849,907398126;3596,300727852
17.08.2019 14:00:00;4681,906463924;3884,812876531;2950,355783370;3472,909140229
17.08.2019 15:00:00;4844,106099118;3884,769254134;3135,471860477;3753,944311548
17.08.2019 16:00:00;4956,192252951;3964,968485874;2992,048581614;3861,573062535
17.08.2019 17:00:00;5106,009328615;4280,963250656;3100,753966346;3921,822674564
17.08.2019 18:00:00;5387,508070173;4360,540106992;2908,764420994;3734,871752544
17.08.2019 19:00:00;5248,855615009;4300,575083062;3166,735931607;3382,991904849
17.08.2019 20:00:00;4734,828026215;3904,779431616;3047,722579368;3356,137759544
17.08.2019 21:00:00;4463,886340579;3760,325551916;3075,952237045;3215,140256350
17.08.2019 22:00:00;4286,565396065;3536,517287882;2790,669951905;3073,039854340
17.08.2019 23:00:00;4114,833434018;3420,373824531;3045,493565640;2765,856579393
18.08.2019 0:00:00;3987,356435557;3398,977672331;2770,560717490;3028,257582405
18.08.2019 1:00:00;3769,566041213;3174,418280892;2610,697430900;2713,967868362
18.08.2019 2:00:00;3312,416203039;2924,682456473;2658,891808125;2480,088606867
18.08.2019 3:00:00;2910,387566807;2611,825461813;2482,198664810;2380,566035866
18.08.2019 4:00:00;2649,466751477;2438,920153520;2338,537842552;2334,070307749
18.08.2019 5:00:00;2645,070781627;2461,282937626;2244,288051919;2483,223921248
18.08.2019 6:00:00;2832,335187802;2592,052315616;2199,514100849;2489,635150514
18.08.2019 7:00:00;2960,608732545;2658,115161056;2265,682853950;2611,803772135
18.08.2019 8:00:00;3217,430251601;2795,833801544;2438,046281361;2852,890299740
18.08.2019 9:00:00;3539,852458313;3064,180203418;2427,639172267;3055,473666265
18.08.2019 10:00:00;3911,652834377;3330,620837229;2716,103190761;3208,126511026
18.08.2019 11:00:00;4204,848606377;3552,660438157;2847,932710769;3255,876891371
18.08.2019 12:00:00;4372,564952268;3600,313011185;2838,115484266;3427,555173635
18.08.2019 13:00:00;4477,550164528;3618,940078567;2701,502366062;3390,249800729
18.08.2019 14:00:00;4689,189856742;3832,189310920;2765,861021502;3908,974073574
18.08.2019 15:00:00;5060,063318268;4123,554798328;3176,406564402;4015,158655700
18.08.2019 16:00:00;5572,386825873;4499,439565324;2895,435780535;4197,478612398
18.08.2019 17:00:00;5870,285870165;4664,579531692;3463,084758679;4171,001484584
18.08.2019 18:00:00;5763,403867641;4559,338403897;3177,072880765;4109,894278262
18.08.2019 19:00:00;5512,614514794;4450,173694957;3498,756796524;3940,731073804
18.08.2019 20:00:00;5289,934447968;4177,235346126;3264,577943038;3784,795297916
18.08.2019 21:00:00;5062,117356148;4077,982884535;3103,542692683;3627,616492856
18.08.2019 22:00:00;4818,331585543;3903,467493718;3293,457699452;3441,960657725
18.08.2019 23:00:00;4434,825622282;3691,339064961;3206,970783366;3171,041598478
19.08.2019 0:00:00;3986,065514301;3388,123536564;2977,973318982;2791,929100201
19.08.2019 1:00:00;3539,040225876;3035,357206966;2729,386818423;2688,183690803
19.08.2019 2:00:00;3165,615898008;2813,107962504;2552,130253971;2461,263161273
19.08.2019 3:00:00;2782,020563523;2531,362042151;2485,747873095;2370,682380941
19.08.2019 4:00:00;2620,872908588;2441,822697145;2363,895376740;2342,999575248
19.08.2019 5:00:00;2674,425823476;2470,172524610;2220,521942207;2412,065077324
19.08.2019 6:00:00;2779,449859984;2515,328583335;2223,652961856;2400,757528765
19.08.2019 7:00:00;2771,373538253;2537,359131890;2318,242818864;2464,552588888
19.08.2019 8:00:00;2841,021712736;2573,293970241;2325,680858210;2504,157034683
19.08.2019 9:00:00;3008,779946040;2719,975807424;2258,933126854;2664,045119464
19.08.2019 10:00:00;3271,454332899;2896,422095046;2379,403487180;2793,112462525
19.08.2019 11:00:00;3449,965564245;3057,391362857;2357,834534044;3213,408967368
19.08.2019 12:00:00;4386,694931650;3606,479623653;2449,204468516;3502,503757984
19.08.2019 13:00:00;4448,567030032;3719,349035950;3040,755462105;3650,260921752
19.08.2019 14:00:00;4629,515848234;3841,717825959;3004,921780656;3932,450183300
19.08.2019 15:00:00;5139,165532024;4259,996472117;3064,872766063;4096,215157774
19.08.2019 16:00:00;5538,066014757;4492,964542666;3290,512987312;4288,382554006
19.08.2019 17:00:00;5945,785981482;4745,034448744;3487,063887763;4061,111251522
19.08.2019 18:00:00;5821,004425739;4766,249012918;3594,309103028;4085,187893347
19.08.2019 19:00:00;5550,249972159;4427,440046990;3400,965000534;3754,469969409
19.08.2019 20:00:00;5079,352260159;4235,011705683;3396,513477743;3707,494793831
19.08.2019 21:00:00;4758,497192902;3959,162469082;3445,020605488;3422,089571714
19.08.2019 22:00:00;4574,600014790;3729,725773934;2927,213048000;3417,138648117
19.08.2019 23:00:00;4345,624539955;3551,942085874;2945,392820384;3083,418218516
20.08.2019 0:00:00;3683,723070018;3207,512278429;2661,842656414;2687,860356340
20.08.2019 1:00:00;3312,256737649;2929,172901589;2731,876154686;2436,831418871
20.08.2019 2:00:00;2856,533418008;2585,357461668;2594,777053155;2310,545910887
20.08.2019 3:00:00;2551,923953970;2383,305365209;2306,916324445;2233,936309624
20.08.2019 4:00:00;2414,151697435;2292,136798962;2234,218501337;2275,298887797
20.08.2019 5:00:00;2500,273967911;2340,666443293;2159,502450595;2308,003156552
20.08.2019 6:00:00;2619,584247019;2410,997508735;2142,195863610;2321,331259337
20.08.2019 7:00:00;2570,800310313;2406,684537383;2185,985733917;2412,026058356
20.08.2019 8:00:00;2700,850816469;2484,143563256;2213,199933700;2461,448671538
20.08.2019 9:00:00;2838,371245619;2583,163485057;2256,007923466;2553,419487555
20.08.2019 10:00:00;3078,167014565;2714,155810670;2360,710314292;2725,656581650
20.08.2019 11:00:00;3269,841573104;2880,854219143;2353,706599354;2793,545537358
20.08.2019 12:00:00;3412,280358835;2996,279191041;2462,849611159;3000,129384081
20.08.2019 13:00:00;3619,880472594;3099,904107107;2559,636674340;3025,189815255
20.08.2019 14:00:00;3975,643696830;3418,791942891;2758,774922852;3414,172407055
20.08.2019 15:00:00;4528,606239147;3684,835365505;2864,501206714;3642,711848730
20.08.2019 16:00:00;5078,653833686;4099,898097237;2858,409566439;3925,158361485
20.08.2019 17:00:00;5391,288366606;4375,836054693;3369,928267769;4062,365658456
20.08.2019 18:00:00;5392,476255826;4277,563100179;3254,817227904;3769,551095423
20.08.2019 19:00:00;5119,479567065;4219,608498818;3525,161509168;3439,183573908
20.08.2019 20:00:00;4680,883144026;3882,364011118;3316,721920038;3523,948765909
20.08.2019 21:00:00;4582,825245097;3746,562273756;2959,376262641;3304,504677074
20.08.2019 22:00:00;4266,689947689;3618,183628087;2768,695485083;3183,694085443
20.08.2019 23:00:00;4075,094159754;3403,045143436;2893,555752443;3025,273469196
21.08.2019 0:00:00;3519,819997248;3064,712190002;2776,482087365;2588,915593980
21.08.2019 1:00:00;3043,460304323;2701,011511663;2647,988476838;2361,118229992
21.08.2019 2:00:00;2663,531601346;2449,565387601;2470,507600203;2077,378907861
21.08.2019 3:00:00;2136,838594414;2097,387841048;2307,213915106;2000
21.08.2019 4:00:00;2000;2000;2060,204964383;2119,857828658
21.08.2019 5:00:00;2216,534417867;2147,971564344;2000;2249,587341293
21.08.2019 6:00:00;2419,196702283;2296,241955614;2086,939145065;2232,625722656
21.08.2019 7:00:00;2418,246778808;2293,087248876;2191,652600493;2298,456254153
21.08.2019 8:00:00;2519,315782699;2353,085463929;2144,291607317;2378,827926289
21.08.2019 9:00:00;2729,160240726;2498,006325318;2199,961895240;2550,035073882
21.08.2019 10:00:00;2961,559893690;2627,282792734;2213,546532881;2650,188451069
21.08.2019 11:00:00;3173,433487437;2839,491640053;2425,552811796;2794,136581523
21.08.2019 12:00:00;3306,627942902;2897,312965981;2348,856039902;2873,326421224
21.08.2019 13:00:00;3554,226130927;3029,391685151;2503,956284091;2920,119313947
21.08.2019 14:00:00;3795,590359091;3280,715633954;2544,732393893;3340,001902764
21.08.2019 15:00:00;4310,249314401;3676,704108402;2602,811894911;3584,220187330
21.08.2019 16:00:00;984,357756883;793,339472898;566,711390613;754,864510761
21.08.2019 17:00:00;5284,529248973;4222,284728932;3301,272252567;3674,272298124
21.08.2019 18:00:00;5147,774573898;4161,341970174;3010,803568775;3732,789940719
21.08.2019 19:00:00;955,628675149;775,314955873;691,495650061;700,966650556
21.08.2019 20:00:00;4602,197314816;3807,317070437;2877,201207790;3087,772503431
21.08.2019 21:00:00;4147,664784544;3514,535146207;2896,143719357;2968,932379713
21.08.2019 22:00:00;3999,288117714;3402,329803799;2770,731912511;2997,129940777
21.08.2019 23:00:00;3847,849670835;3244,175596627;2720,603313514;2859,286577654
22.08.2019 0:00:00;3466,502626327;3025,456326636;2591,828818026;2500,501279020
22.08.2019 1:00:00;2990,662779532;2707,105556759;2408,302141764;2310,218926890
22.08.2019 2:00:00;2633,039786413;2417,892466262;2413,880313855;2144,515413925
22.08.2019 3:00:00;2254,687641975;2172,206381867;2252,663440501;2114,348334814
22.08.2019 4:00:00;2216,517913324;2149,455955554;2079,157733453;2181,306968477
22.08.2019 5:00:00;2336,588832272;2225,557713175;2094,978064855;2281,452553691
22.08.2019 6:00:00;2470,673738181;2331,190571276;2113,230385047;2301,242386885
22.08.2019 7:00:00;2510,731306647;2355,957758915;2183,231380713;2347,924894638
22.08.2019 8:00:00;2627,985401348;2441,373823753;2214,624110542;2441,318188940
22.08.2019 9:00:00;2836,526632944;2561,530758484;2177,626503974;2512,271786619
22.08.2019 10:00:00;2984,579808134;2702,057797011;2377,916419628;2732,050069131
22.08.2019 11:00:00;3206,419256965;2870,738554318;2321,440043213;2804,871773474
22.08.2019 12:00:00;3343,064210793;2939,045723220;2402,172619029;2861,795676984
22.08.2019 13:00:00;3425,892765416;2951,065287285;2427,750308156;2889,000610067
22.08.2019 14:00:00;3738,760277734;3193,833074759;2470,606094543;3379,639200868
22.08.2019 15:00:00;4220,419745623;3579,328647447;2597,044524439;3332,088536242
22.08.2019 16:00:00;4737,862602708;3819,058358279;2882,971542340;3761,581657513
22.08.2019 17:00:00;5052,308913951;4224,693888188;3127,765779025;3597,581411961
22.08.2019 18:00:00;5214,07258077;4085,645890203;2867,754515307;3457,270008013
22.08.2019 19:00:00;4855,670499796;3978,373560587;3420,439125783;3280,735339941
22.08.2019 20:00:00;4603,354144780;3784,044993751;2810,357555385;3158,392729618
22.08.2019 21:00:00;4107,120441635;3450,065408412;2782,176039296;3087,937499312
22.08.2019 22:00:00;3893,385379493;3273,696580277;2713,086282207;2948,883802008
22.08.2019 23:00:00;3721,253591677;3215,475707707;2617,039314717;2822,047290707
23.08.2019 0:00:00;3324,800798658;2933,414063686;2659,521075248;2521,591418897
23.08.2019 1:00:00;2939,644182787;2655,944367810;2615,267743138;2289,480104955
23.08.2019 2:00:00;2590,981496449;2385,607403852;2410,194865674;2155,708546057
23.08.2019 3:00:00;2265,359611367;2189,040693790;2181,547725315;2133,992854351
23.08.2019 4:00:00;2224,267797996;2160,234848943;2108,498852172;2193,605658897
23.08.2019 5:00:00;2312,092132356;2213,206844936;2078,640399605;2208,494089966
23.08.2019 6:00:00;2398,318320625;2274,562213288;2098,184776333;2276,292409204
23.08.2019 7:00:00;2497,963895309;2336,728352744;2186,401322920;2303,114772222
23.08.2019 8:00:00;2567,220483800;2406,676053905;2180,093122692;2427,639517079
23.08.2019 9:00:00;2787,115236085;2508,869966157;2204,293771394;2613,038796943
23.08.2019 10:00:00;3027,466155884;2689,438061560;2319,685079995;2686,835900403
23.08.2019 11:00:00;3224,025568445;2821,164173528;2371,310414071;2746,237179628
23.08.2019 12:00:00;3349,531649405;2933,202205536;2420,438446651;2896,235571692
23.08.2019 13:00:00;3618,255429927;3102,482098155;2507,592057574;3010,697280219
23.08.2019 14:00:00;3747,164175540;3227,983589961;2584,643599334;3163,895291657
23.08.2019 15:00:00;4219,971707372;3551,612776270;2775,206961180;3399,560018413
23.08.2019 16:00:00;4862,803052656;4001,852050824;2682,532837054;3534,530383265
23.08.2019 17:00:00;4979,085330514;4027,931406942;3229,277512148;3530,751128577
23.08.2019 18:00:00;4898,939161548;4086,088560906;2944,790022512;3369,631275115
23.08.2019 19:00:00;4501,754694187;3805,364720625;3187,108989666;3234,111896121
23.08.2019 20:00:00;4207,938727413;3507,544856396;3130,390380609;3073,986886219
23.08.2019 21:00:00;3942,185107466;3384,565336126;2850,683886508;2995,653871473
23.08.2019 22:00:00;3810,983353811;3251,784438057;2675,151030798;2857,110267272
23.08.2019 23:00:00;3741,092424897;3149,322226852;2790,436697553;2830,659461736
24.08.2019 0:00:00;3480,012987583;3020,978083794;2810,634005979;2843,665430140
24.08.2019 1:00:00;3342,985408101;2970,801905841;2568,255874833;2540,747235946
24.08.2019 2:00:00;2957,396383386;2649,880352733;2444,185975924;2338,223438848
24.08.2019 3:00:00;2630,328497986;2453,426314129;2371,271773043;2246,716509029
24.08.2019 4:00:00;2430,741145430;2313,370221449;2188,647431645;2235,471825321
24.08.2019 5:00:00;2466,716314408;2309,897726609;2167,737026337;2423,332843521
24.08.2019 6:00:00;2705,433933424;2470,334403917;2178,630770905;2407,735466361
24.08.2019 7:00:00;2806,946174694;2561,698315119;2262,660984713;2615,051446259
24.08.2019 8:00:00;3018,712814986;2729,945880073;2246,985017140;2693,611746013
24.08.2019 9:00:00;3368,499654095;2901,973966859;2399,536095018;2958,607620298
24.08.2019 10:00:00;3679,452328999;3199,283098145;2582,769409898;3053,750895960
24.08.2019 11:00:00;4007,476626196;3318,640214143;2488,326690594;3293,880825976
24.08.2019 12:00:00;4237,707192672;3571,562405079;2690,036284601;3296,644398225
24.08.2019 13:00:00;4396,350637239;3694,453640069;2952,370736348;3586,723246051
24.08.2019 14:00:00;4769,741557928;3946,798293358;2737,739094679;3535,259164010
24.08.2019 15:00:00;4844,942466397;3893,213735597;3054,321755645;3651,244695544
24.08.2019 16:00:00;4945,017370086;4037,019568230;3272,754114168;3929,268640523
24.08.2019 17:00:00;5237,914309746;4164,190025674;3007,999907401;3936,394338423
24.08.2019 18:00:00;5420,823062441;4349,332104566;2882,565977613;3627,159218014
24.08.2019 19:00:00;5278,054370982;4255,968448816;3151,635260750;3409,441300997
24.08.2019 20:00:00;4785,928605409;3862,799672976;3019,039702021;3341,878521329
24.08.2019 21:00:00;4441,737102004;3687,475936999;2802,912774932;3386,170524587
24.08.2019 22:00:00;4227,517606163;3622,419848447;2881,293768413;3268,168685220
24.08.2019 23:00:00;4032,414345425;3366,960118007;2868,334645808;2908,280740083
25.08.2019 0:00:00;4030,042329136;3405,153409335;3047,815830028;2917,485970953
25.08.2019 1:00:00;3755,611452353;3142,222211323;2634,932379486;2791,922614306
25.08.2019 2:00:00;3299,158291129;2930,728264572;2766,374329358;2484,649891189
25.08.2019 3:00:00;2908,216402061;2611,368688243;2592,129066891;2386,601090650
25.08.2019 4:00:00;2662,953880452;2433,649858326;2387,151988121;2388,012659592
25.08.2019 5:00:00;2661,195891301;2449,474535018;2281,241621461;2496,764888709
25.08.2019 6:00:00;564,243500959;511,891228476;447,987962396;516,558299266
25.08.2019 7:00:00;2939,268124173;2645,016366716;2310,031880912;2696,063924329
25.08.2019 8:00:00;3204,098086400;2794,345603123;2342,252380421;2876,787836111
25.08.2019 9:00:00;3604,583226012;3124,329199321;2379,642289994;3089,711199348
25.08.2019 10:00:00;3914,885093990;3379,681601226;2703,739286452;3288,314950817
25.08.2019 11:00:00;4223,355766580;3491,193268443;2742,940418040;3195,877314393
25.08.2019 12:00:00;4323,719528528;3674,439106768;2940,578529644;3453,040623879
25.08.2019 13:00:00;4437,125374039;3625,743442771;2744,322281359;3409,372022200
25.08.2019 14:00:00;4764,183679182;3928,100357756;2725,809157454;3568,387703919
25.08.2019 15:00:00;5150,722214023;4236,316009226;2877,591870177;3793,283299294
25.08.2019 16:00:00;5482,885102997;4480,581764790;3227,701487115;3986,728298361
25.08.2019 17:00:00;5773,403803850;4504,921447744;3531,884364827;4075,815502189
25.08.2019 18:00:00;5825,396604132;4555,380286823;3743,173608421;3975,733045381
25.08.2019 19:00:00;5478,937806133;4381,514701029;3337,849086228;3706,024708280
25.08.2019 20:00:00;5290,517638759;4168,180841989;3429,808549672;3870,307609153
25.08.2019 21:00:00;5001,649143801;4168,938853568;3505,707479394;3389,350740950
25.08.2019 22:00:00;4764,689279602;3869,753449195;3137,478793448;3319,118311849
25.08.2019 23:00:00;4401,178349867;3630,039298281;3163,456171063;3125,168885614
26.08.2019 0:00:00;4031,818462290;3326,686261098;2874,546706671;2934,400558298
26.08.2019 1:00:00;3508,370502279;3014,054486461;2867,039917659;2686,922597193
26.08.2019 2:00:00;3124,640521106;2758,356705617;2536,577075929;2443,828849252
26.08.2019 3:00:00;2791,943554721;2541,360518904;2464,241613985;2311,727142239
26.08.2019 4:00:00;2620,623383900;2430,323235140;2224,552888467;2357,048263638
26.08.2019 5:00:00;530,276303146;495,128030284;454,817839605;479,765392896
26.08.2019 6:00:00;2777,405350162;2541,187420939;2258,129343601;2407,725893104
26.08.2019 7:00:00;2773,968149062;2541,460364249;2331,785036913;2477,411664646
26.08.2019 8:00:00;2834,166083812;2595,077162742;2326,481865865;2500,407902863
26.08.2019 9:00:00;3014,721824606;2676,453435592;2340,915647236;2768,892678818
26.08.2019 10:00:00;3240,096990476;2838,559601419;2290,861999788;2752,914376147
26.08.2019 11:00:00;3481,964437625;2988,323766714;2517,845028804;3220,495273732
26.08.2019 12:00:00;4410,262447625;3677,506074756;2644,469145184;3404,103062180
26.08.2019 13:00:00;4444,228825254;3751,152381470;3086,090667953;3625,435925201
26.08.2019 14:00:00;4680,942177836;3816,988975897;2916,122000195;3627,105906056
26.08.2019 15:00:00;5176,485545008;4257,675677515;3165,982791835;3878,641386023
26.08.2019 16:00:00;5701,615173934;4594,711387981;3232,993154624;4175,597324154
26.08.2019 17:00:00;5832,678010978;4576,179844088;3488,000191847;4339,125959871
26.08.2019 18:00:00;5935,665005955;4767,416062361;3190,879085985;3843,168477790
26.08.2019 19:00:00;5427,367429048;4367,325111441;3112,574193435;3642,559980781
26.08.2019 20:00:00;5183,385834177;4143,972844096;2982,871327779;3613,489766138
26.08.2019 21:00:00;4826,266141360;3981,219973123;3017,779442162;3281,521518137
26.08.2019 22:00:00;4609,345117546;3720,379531773;3216,908746132;3360,900027884
26.08.2019 23:00:00;4255,147333994;3537,589885859;3007,934579348;3083,144616011
27.08.2019 0:00:00;3745,534010378;3181,390555217;2623,013654559;2765,329574771
27.08.2019 1:00:00;3293,462023458;2872,302080935;2642,298592996;2511,265406369
27.08.2019 2:00:00;2873,609051751;2604,921598820;2438,520394632;2326,351307562
27.08.2019 3:00:00;2563,985545255;2377,456261493;2295,928024909;2241,139692608
27.08.2019 4:00:00;2433,269260034;2298,132633472;2157,873221330;2294,830041182
27.08.2019 5:00:00;2485,973417966;2344,463169119;2170,051434763;2348,470639671
27.08.2019 6:00:00;2595,714958804;2407,567862542;2208,854676465;2289,877540438
27.08.2019 7:00:00;2576,551881115;2403,010233542;2269,514176018;2352,304686643
27.08.2019 8:00:00;2703,616723093;2476,018250638;2160,001543724;2480,817496891
27.08.2019 9:00:00;2856,781826533;2561,188646284;2241,649147216;2655,937297351
27.08.2019 10:00:00;3074,569639696;2735,307216552;2388,117578352;2763,420435009
27.08.2019 11:00:00;3284,688738936;2838,273535516;2300,882077863;2747,102733195
27.08.2019 12:00:00;3436,119093322;2945,887699514;2562,602425230;2875,750640526
27.08.2019 13:00:00;3647,679536099;3151,830467028;2555,888653643;3062,724190353
27.08.2019 14:00:00;4038,716507003;3369,198049462;2752,903367045;3499,345386088
27.08.2019 15:00:00;4480,786172246;3639,058564111;2763,350078714;3679,969370471
27.08.2019 16:00:00;5147,077770398;4067,407779753;2812,888059660;3693,924358575
27.08.2019 17:00:00;5478,022203368;4297,915416777;3342,730118512;4003,052446239
27.08.2019 18:00:00;5470,977061325;4348,443717428;3228,589701217;3573,472820534
27.08.2019 19:00:00;5084,075187356;4062,997238350;3308,994007331;3564,407402434
27.08.2019 20:00:00;4680,815353853;3826,267861538;3206,705197586;3312,059447791
27.08.2019 21:00:00;4555,240976184;3778,902906887;2815,709270356;3216,366683260
27.08.2019 22:00:00;4267,233948395;3516,988147940;2714,596776137;3187,094302964
27.08.2019 23:00:00;4077,024373131;3455,976762806;2889,599299830;2872,398455745
28.08.2019 0:00:00;3535,635450507;3004,260613215;2501,686998151;2540,654945241
28.08.2019 1:00:00;3028,115929450;2728,954034067;2654,372299768;2357,927155041
28.08.2019 2:00:00;2670,548013247;2481,691946437;2342,754978068;2085,112048552
28.08.2019 3:00:00;2141,612680870;2096,392033413;2271,941112170;2000
28.08.2019 4:00:00;2000;2000;2058,569964537;2125,482020549
28.08.2019 5:00:00;2225,187278700;2157,035868464;2000;2211,914641339
28.08.2019 6:00:00;2415,596883785;2282,151489818;2062,623172501;2227,988845748
28.08.2019 7:00:00;2418,069128864;2286,100842594;2117,403253296;2273,250493761
28.08.2019 8:00:00;2539,603954781;2372,317022801;2156,700601314;2411,975936977
28.08.2019 9:00:00;2741,717592475;2491,190984915;2189,706459469;2468,236969839
28.08.2019 10:00:00;2932,112025485;2673,597304659;2327,755941633;2643,936268880
28.08.2019 11:00:00;3161,839911820;2809,842098437;2339,051797346;2706,987512590
28.08.2019 12:00:00;3278,586214713;2904,426435740;2492,814866387;2792,119342013
28.08.2019 13:00:00;3518,726983828;3031,251738927;2513,122135797;3047,122096303
28.08.2019 14:00:00;3787,023058512;3293,798692104;2420,530306171;3183,602017402
28.08.2019 15:00:00;4353,049430393;3619,101069108;2535,984707789;3500,071782556
28.08.2019 16:00:00;4835,273715916;3989,433328713;2655,522589055;3582,731644786
28.08.2019 17:00:00;5201,454164364;4259,494906118;2855,206396275;3694,308051828
28.08.2019 18:00:00;5183,524980096;4292,974926732;3222,530015513;3721,338569233
28.08.2019 19:00:00;4856,154740858;3924,388524893;3272,385070407;3447,586069471
28.08.2019 20:00:00;4619,145385485;3836,010832555;2951,077998120;3314,065901959
28.08.2019 21:00:00;4176,471497823;3550,469534432;3163,759449084;3086,390340491
28.08.2019 22:00:00;3972,068290911;3399,978055634;2715,602769857;3046,049168939
28.08.2019 23:00:00;3847,656603882;3247,243859057;2729,246310914;2772,550862929
29.08.2019 0:00:00;3480,977368905;3014,820693809;2647,890258964;2528,992008268
29.08.2019 1:00:00;3002,558156396;2701,366906823;2438,753326905;2360,897200518
29.08.2019 2:00:00;2636,442504860;2446,080777533;2433,324178094;2146,596308286
29.08.2019 3:00:00;2253,300536161;2171,363318152;2268,359517153;2124,575805329
29.08.2019 4:00:00;2216,458945940;2153,099690135;2117,649777986;2181,351552392
29.08.2019 5:00:00;2326,009379873;2237,159944283;2088,540051441;2283,734257846
29.08.2019 6:00:00;2472,649191062;2326,062663265;2147,723493939;2315,944006776
29.08.2019 7:00:00;2516,031990304;2357,241596659;2153,726753434;2348,225532634
29.08.2019 8:00:00;2646,066622334;2457,035347672;2184,642423022;2446,165982160
29.08.2019 9:00:00;2846,082211302;2575,925284004;2203,110736754;2608,209696922
29.08.2019 10:00:00;2969,499049554;2705,533877355;2244,175816905;2690,624360100
29.08.2019 11:00:00;3226,338291872;2872,547319535;2394,380479397;2785,806307301
29.08.2019 12:00:00;3396,106897119;2931,906069923;2450,214168318;2838,221209781
29.08.2019 13:00:00;3428,287872851;3007,093863499;2472,678804921;2957,522928458
29.08.2019 14:00:00;3691,084077546;3208,358763839;2605,584110857;3215,071298635
29.08.2019 15:00:00;4191,305847063;3518,321371027;2610,269563406;3537,482483455
29.08.2019 16:00:00;4753,361108166;3905,361504692;2680,125969500;3908,840048599
29.08.2019 17:00:00;5091,669965912;4172,432446642;2974,232072792;3870,541232481
29.08.2019 18:00:00;5156,163822699;4198,429463611;3135,568744432;3586,923946874
29.08.2019 19:00:00;4917,987499598;3997,348225813;3361,439580869;3351,400262580
29.08.2019 20:00:00;4523,215430141;3834,723394466;3308,453983088;3171,481077392
29.08.2019 21:00:00;4170,994477208;3419,908121288;2959,372876897;3032,109491545
29.08.2019 22:00:00;3828,957192593;3245,272270611;2903,960774943;2960,405201322
29.08.2019 23:00:00;3725,693496391;3223,971645533;2803,035921430;2864,540424336
30.08.2019 0:00:00;3346,630698790;2959,987120412;2493,060769891;2576,148173900
30.08.2019 1:00:00;2964,138345411;2690,882968797;2568,154946513;2292,813197355
30.08.2019 2:00:00;2584,637874520;2418,651413291;2274,201404124;2132,229144846
30.08.2019 3:00:00;2267,530357290;2179,706635377;2183,081549564;2132,492825725
30.08.2019 4:00:00;2222,372428360;2160,759790093;2112,004571464;2189,962770674
30.08.2019 5:00:00;2320,232888210;2223,392630737;2068,706044258;2246,568990900
30.08.2019 6:00:00;2404,536592282;2275,360014019;2124,407363972;2294,249667931
30.08.2019 7:00:00;2475,571052201;2340,799450617;2135,203731644;2311,591897868
30.08.2019 8:00:00;2571,478343803;2382,329653880;2192,097489136;2453,776416756
30.08.2019 9:00:00;2754,521827743;2519,974927193;2206,165545169;2539,109858847
30.08.2019 10:00:00;3030,310666982;2708,643630112;2222,848618805;2752,054149354
30.08.2019 11:00:00;3218,101384199;2867,958138464;2288,873654497;2711,233257932
30.08.2019 12:00:00;3368,490989437;2950,928846839;2536,516375104;2895,349584876
30.08.2019 13:00:00;3629,829647986;3098,885545861;2619,671613244;2893,248980261
30.08.2019 14:00:00;3761,588215872;3227,040872915;2622,632698579;3246,940754643
30.08.2019 15:00:00;4308,118074023;3538,771889117;2649,182711362;3439,583536610
